Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Analyst rating,Price to earnings ratio forward,"Price to earnings ratio forward Non-GAAP, Annual"
ROK,"Rockwell Automation, Inc.",429.13,USD,-1.078813305364101,624005,0.9124350151150082,47654321138.70931,USD,40.221384921081246,10.6692,USD,25.185680594177896,1.27244646273714,Producer manufacturing,Electrical products,Buy,29.65486458846507,32.446879415909294
LHX,"L3Harris Technologies, Inc.",255.74,USD,-0.27685708715148355,1479861,0.9255372263209235,47622527873.15048,USD,25.83023594053006,9.9008,USD,10.543180930050802,1.91070384090466,Electronic technology,Aerospace & defense,Buy,20.719508299348366,21.41532755971949
CCEP,Coca-Cola Europacific Partners plc,106.55,USD,0.746974281391823,1595513,1.1317919287542255,47224838455.544624,USD,20.584598740388703,5.1762,USD,42.72872663100424,2.25983358547655,Consumer non-durables,Beverages: non-alcoholic,Buy,19.58529894999398,20.466545279242528
COIN,"Coinbase Global, Inc.",178.94,USD,-3.087088388214899,6044610,0.632182136093112,47210992780.00001,USD,,-3.8414,USD,-137.16237133348812,0,Finance,Investment banks/Brokers,Buy,216.6671711820796,
VTR,"Ventas, Inc.",89.87,USD,-0.443115099146994,3614770,1.3202238511659872,47123004730.76116,USD,164.83859134262656,0.5452,USD,26.057803468208096,2.21557549573502,Finance,Real estate investment trusts,Buy,124.37497664595827,154.19564161823925
CMG,"Chipotle Mexican Grill, Inc.",36.96,USD,0,10548002,0.860380865120137,46769846966,USD,34.09279586753989,1.0841,USD,-4.172191284363114,0,Consumer services,Restaurants,Buy,29.152426332149936,32.162539169813165
NTRA,"Natera, Inc.",324.14,USD,-1.231031750868432,1030273,0.9486064290555368,46722888613.23596,USD,,-1.3686,USD,28.01767211907642,0,Health technology,Biotechnology,Strong buy,,
EBAY,eBay Inc.,104.59,USD,1.1410888695484063,7052895,1.8695142835217593,46542551648.599754,USD,21.652899405834006,4.8303,USD,6.7398846485316035,1.17976984817716,Retail trade,Internet retail,Neutral,16.65664942554546,17.03615251062133
MDLN,Medline Inc.,34.69,USD,-5.192675594424721,7422176,1.0546572764134479,45607202334.05903,USD,40.67776735459662,0.8528,USD,-46.20915857196922,0,Health technology,Medical specialties,Buy,23.45227809574803,23.24113701350384
PYPL,"PayPal Holdings, Inc.",53.18,USD,-3.2387190684133933,9721830,0.6514746099514038,45493408652.26819,USD,10.04951056351336,5.2918,USD,13.295366960691968,0.764192139737991,Commercial services,Miscellaneous commercial services,Neutral,9.588993177353819,9.870625756468016
EXC,Exelon Corporation,43.95,USD,0.710357470210821,9174215,1.2100501077471992,45367558545.46403,USD,16.101850155706174,2.7295,USD,3.6177966745121837,3.75802016498625,Utilities,Electric utilities,Neutral,14.921891790311262,15.382052382275678
WDAY,"Workday, Inc.",186.28,USD,-4.857245007405889,2837236,0.6517549183590383,44893478460.590225,USD,37.80492754799692,4.9274,USD,127.87772279517178,0,Technology services,Information technology services,Buy,15.451728734732521,16.824175802341042
CBRS,Cerebras Systems Inc.,199.77,USD,-4.894072839800048,7994283,1.1801321612657134,44718221978.89559,USD,,-2.2582,USD,-275.7404326123128,0,Technology services,Packaged software,Strong buy,,
TEAM,Atlassian Corporation,176.42,USD,-6.941660512712324,3875114,0.9857994112139613,44658751099.36976,USD,,-0.187,USD,80.95723014256619,0,Technology services,Packaged software,Buy,32.06679024189505,32.108454577238376
RVMD,"Revolution Medicines, Inc.",207.32,USD,-1.285591848395399,2390452,1.2378864770317346,44436228696.62203,USD,,-8.8145,USD,-95.67340777410264,0,Health technology,Pharmaceuticals: other,Strong buy,,
ADSK,"Autodesk, Inc.",212.21,USD,-2.611289582377236,2975967,1.2478699282445869,44351888757.32006,USD,27.489054120573073,7.7198,USD,60.05888329082955,0,Technology services,Packaged software,Strong buy,16.326445826373895,16.848705358691795
KDP,Keurig Dr Pepper Inc.,32.55,USD,-0.12273703590060217,9019911,1.1214743659202846,44294888128.75268,USD,32.988750380054725,0.9867,USD,-12.456747404844288,2.82295182571341,Consumer non-durables,Beverages: non-alcoholic,Buy,13.337583877217194,14.20364669356123
FERG,Ferguson Enterprises Inc.,226.3,USD,-0.9237774178013157,967740,0.673608976998217,43778349656.99576,USD,20.25672240323678,11.1716,USD,37.48477054284554,2.28882492009982,Distribution services,Wholesale distributors,Buy,18.84966248858858,19.905053860630495
VEEV,Veeva Systems Inc.,264.84,USD,-3.7260532916500058,1468117,0.6406185787796387,42879937672.168526,USD,43.572827034764146,6.0781,USD,24.69687955193567,0,Technology services,Packaged software,Buy,27.42456665011569,28.677352925698536
TRI,Thomson Reuters Corp,98.81,USD,-6.500757002271011,2008296,1.4061752663759741,42806919229.407074,USD,27.252890941217384,3.6256703999999997,USD,-2.5555621865246043,2.41724904266958,Technology services,Internet software/Services,Buy,20.832287959102015,22.02591561339995
IQV,"IQVIA Holdings, Inc.",259.21,USD,-3.1967733502632862,1381315,1.042896062149377,42665965831.562386,USD,32.15326792115807,8.0617,USD,16.773614148934634,0,Health technology,Biotechnology,Buy,19.040595230705886,19.988288178663723
FLEX,Flex Ltd.,114.31,USD,4.383161355127383,2821858,0.9638277925361131,42226452507.285446,USD,44.138543516873895,2.5898,USD,13.732378902990646,0,Electronic technology,Electronic production equipment,Strong buy,21.90825899774746,24.32927419758197
FER,Ferrovial N.V.,57.99,USD,-0.10335917312660667,1941691,1.749637964643579,41650329616.50333,USD,60.54932831509744,0.9577315160000001,USD,-82.53181421518218,1.90015081439775,Industrial services,Engineering & construction,Buy,,51.29882818386665
PAYX,"Paychex, Inc.",116.93,USD,-3.9273683345657604,3178903,1.5253566979621447,41624795898.16104,USD,23.910109602486507,4.8904,USD,6.805276491657191,3.73017829266289,Technology services,Data processing services,Neutral,19.629123219626102,19.617024282128142
A,"Agilent Technologies, Inc.",146.85,USD,-2.6580935967121957,1603236,0.5636471567870373,41401249295.055016,USD,28.912602626449566,5.0791,USD,19.1074736768051,0.671483494630783,Health technology,Medical specialties,Buy,22.32840993288097,23.67608599231821
CBRE,CBRE Group Inc,142.26,USD,-3.7808589786946256,1811645,1.2251154603417944,41194986351.02414,USD,32.61946253324773,4.3612,USD,22.18642310817247,0,Finance,Real estate development,Strong buy,17.718772220861144,18.15842247141159
PRU,"Prudential Financial, Inc.",119.38,USD,-2.1635797410260618,1186493,0.7332446430647224,41186098867.05425,USD,10.81340579710145,11.04,USD,144.26399982299708,4.54843468283888,Finance,Life/Health insurance,Neutral,8.459989874657786,8.317428985020754
AXON,"Axon Enterprise, Inc.",505.43,USD,-1.9857660907169223,735580,0.9446656914958512,41059823532.82637,USD,209.32245506502113,2.4146,USD,-40.31097817219983,0,Electronic technology,Aerospace & defense,Buy,56.42534189226905,65.52535210007697
IDXX,"IDEXX Laboratories, Inc.",520.21,USD,-2.8335014382307815,613034,1.3280042805724617,40982726965.14609,USD,36.5621551718079,14.2281,USD,18.42736095620182,0,Health technology,Medical specialties,Buy,33.35152394685708,35.21891022789758
YUM,"Yum! Brands, Inc.",149.51,USD,-0.7962311724504126,1787653,0.9650245127637118,40801444161.3786,USD,18.80321456868688,7.9513,USD,57.04100173803127,1.93749585296264,Consumer services,Restaurants,Buy,22.068039999078962,22.657472540828458
ADM,Archer-Daniels-Midland Company,84.5,USD,-0.13000827325375183,5140027,1.49011172561308,40725586048.19762,USD,23.13040621920508,3.6532,USD,60.792253521126774,2.44651932395698,Process industries,Agricultural commodities/Milling,Neutral,14.59813157736526,15.93443385899365
ONC,BeOne Medicines Ltd.,351.48,USD,-1.892480321554171,398530,1.4445611202715933,40614600108.356155,USD,61.76718684099536,5.6904,USD,,0,Health technology,Pharmaceuticals: major,Strong buy,44.79452861367128,47.215332436347694
LYV,"Live Nation Entertainment, Inc.",170.45,USD,-1.7579250720461161,2679232,1.612783649872656,40163792349.66888,USD,,-1.1202,USD,-148.655692133953,0,Consumer services,Movies/Entertainment,Buy,141.64635529675925,
MSCI,MSCI Inc.,551.39,USD,-3.773058061813931,515940,1.3533807368965838,40086052000.20208,USD,30.15911216614614,18.2827,USD,21.125612826288588,1.38741034187885,Commercial services,Financial publishing/Services,Buy,26.115358946583743,27.958097991412032
ED,"Consolidated Edison, Inc.",108.27,USD,0.913412247180529,2168886,1.0643567259569224,39900713570.71731,USD,17.78066084214675,6.0892,USD,10.407600812300547,3.27383726349147,Utilities,Electric utilities,Neutral,17.36371162286153,17.73640139604334
TTWO,"Take-Two Interactive Software, Inc.",213.29,USD,-0.6521030322791027,2578071,0.8222119053451582,39881058124.49527,USD,,-1.7318,USD,92.76511480231275,0,Technology services,Packaged software,Strong buy,26.16548920534027,30.73812869662062
MCHP,Microchip Technology Incorporated,73.38,USD,-1.0651206687339978,8728142,1.100314319438868,39845975000.66145,USD,109.70249663626849,0.6689,USD,,2.45382230012134,Electronic technology,Semiconductors,Buy,18.609661959979334,20.15379282955626
WAT,Waters Corporation,402.91,USD,-1.5804387121989278,419505,0.770601967978242,39585145630.239296,USD,100.6067718737515,4.0048,USD,-63.8963263466306,0,Health technology,Medical specialties,Buy,25.80949414775117,27.645896758415514
RKLB,Rocket Lab Corporation,65.87,USD,2.5054466230936807,24376895,1.6146048469603747,39420546876.34205,USD,,-0.2796,USD,38.885245901639344,0,Electronic technology,Aerospace & defense,Buy,,
VOD,Vodafone Group Plc,17.31,USD,2.426035502958581,3246744,1.0787977889115032,39313379036.7175,USD,,-0.2323,USD,87.01726932319902,2.97123076923077,Communications,Wireless telecommunications,Neutral,19.29223896965401,14.923365800921781
VIK,Viking Holdings Ltd,88.08,USD,2.6453793264188277,5243279,1.4220835298211159,39297517159.629875,USD,29.20618078121891,3.0158,USD,62.43671226974038,0,Consumer services,Hotels/Resorts/Cruise lines,Buy,24.01713920642551,27.007063598139307
ROP,"Roper Technologies, Inc.",395.65,USD,-2.855529365547043,585783,0.8972467907715382,39130129603.49501,USD,16.396126096632088,24.1307,USD,69.57863076079778,0.87286387743076,Technology services,Packaged software,Neutral,16.826455261915164,17.807442696401036
RKT,"Rocket Companies, Inc.",13.81,USD,-1.778093883357041,24539887,1.053644151774661,39104982053.77169,USD,91.8829008649368,0.1503,USD,,0,Finance,Finance/Rental/Leasing,Buy,19.19775354310459,22.293610564039646
AIG,"American International Group, Inc. New",74.68,USD,-2.0076105497965977,3170103,0.9175372398754253,39049658288.61725,USD,13.681664956763887,5.4584,USD,1.1714116251482827,2.42750295236846,Finance,Multi-line insurance,Buy,8.907475683652933,9.287821350472607
ODFL,"Old Dominion Freight Line, Inc.",187.01,USD,0.6133318986388262,1614771,0.8631217141601487,38777762062.18926,USD,35.99045437924597,5.1961,USD,1.4843460088670244,0.613331898638834,Transportation,Trucking,Buy,29.92428600391171,32.10986963403231
DHI,"D.R. Horton, Inc.",138.49,USD,-2.9842381786339693,2422446,1.4021197861252277,38735832198.78381,USD,13.175219285727877,10.5114,USD,-15.746358980113653,1.26094570928196,Consumer durables,Homebuilding,Neutral,12.422032662169237,13.22822708230433
SYY,Sysco Corporation,79.84,USD,-0.2623360399750078,2255894,1.0574372432365717,38251029197.01387,USD,21.848831481582838,3.6542,USD,-2.142359809329979,2.7108057464085,Distribution services,Food distributors,Buy,15.718286722497032,15.736686445931257
HEI.A,Heico Corporation,235.04,USD,-2.140061620451334,245283,0.8116304479464955,37459850898.33824,USD,39.124427798585096,6.0075,USD,31.659690109360284,0.104088600216504,Electronic technology,Aerospace & defense,Buy,34.156356593292884,37.40421376673673
HEI,Heico Corporation,316.1,USD,-2.8818975052230535,534631,0.880579086355818,37175883198.22785,USD,52.61756138160633,6.0075,USD,31.659690109360284,0.0768096350006145,Electronic technology,Aerospace & defense,Buy,45.718441222442564,50.283438884544395
NTAP,"NetApp, Inc.",189.13,USD,1.9074303572390712,2503479,0.9187078224801598,37148725937.755104,USD,26.69442484121383,7.085,USD,25.18552547883242,1.12075004041166,Electronic technology,Computer peripherals,Neutral,19.116956901486265,18.99989029831224
PEG,Public Service Enterprise Group Incorporated,74.24,USD,0.7327001356851994,2449072,0.8596842141695803,37002702530.58778,USD,18.460314302765067,4.0216,USD,1.5555555555555636,3.52781546811398,Utilities,Electric utilities,Buy,16.545686732917762,16.99815433563982
TKO,"TKO Group Holdings, Inc.",195.32,USD,5.005107252298266,2217410,2.321329904360467,36968159494.58223,USD,67.56607167566071,2.8908,USD,33.093922651933696,1.67195312079996,Consumer services,Movies/Entertainment,Buy,35.01046083603518,42.093475877606515
EL,"Estee Lauder Companies, Inc. (The)",101.69,USD,-2.089351049489699,2717957,0.7639463665188772,36791295578.540924,USD,204.36093247588425,0.4976,USD,,1.34796841902561,Consumer non-durables,Household/Personal care,Buy,30.69240051454818,30.61275482281088
HIG,"The Hartford Insurance Group, Inc.",135.66,USD,-1.9585170195851758,1118308,0.9082869812210187,36746495481.76382,USD,8.767587200847935,15.4729,USD,40.27124298548596,1.67666401676664,Finance,Property/Casualty insurance,Buy,10.354530862890549,10.649714209902838
MLM,"Martin Marietta Materials, Inc.",511.98,USD,-0.5419896264350998,861276,1.2775785466438192,36360987223.54694,USD,12.583999016836671,40.685,USD,125.40291081945053,0.644948229306292,Non-energy minerals,Construction materials,Buy,25.982060006186206,28.054803912548664
QSR,Restaurant Brands International Inc.,78.27,USD,-2.3699638268679126,2902814,1.148356109731013,35574608863.51179,USD,23.134218071114,3.3833,USD,28.374122557389498,3.16826743170762,Consumer services,Restaurants,Buy,18.47388743036888,19.275984467895892
KVUE,Kenvue Inc.,18.39,USD,-1.8676627534685055,16220487,0.8010044649966866,35323025329.35593,USD,21.319267331323903,0.8626,USD,17.18516505909524,4.44236926360726,Consumer non-durables,Household/Personal care,Neutral,15.231125496523097,15.632291775578432
UI,Ubiquiti Inc.,580.53,USD,0.1500879826104966,150633,0.8247509042348744,35138539595.33206,USD,36.615409844337364,15.8548,USD,34.80826460335006,0.586550736638719,Electronic technology,Telecommunications equipment,Neutral,32.77238342553912,32.772383425539125
UAL,"United Airlines Holdings, Inc.",108.235,USD,-2.823666726521814,2923060,0.895641931973056,35131323561.15394,USD,10.115987812400695,10.6994,USD,7.196601576980504,0,Transportation,Airlines,Strong buy,8.240603857685262,10.673522071958088
KR,Kroger Company (The),57.2,USD,-2.37241850145076,6862948,1.2916286621704673,35043427874.74996,USD,33.454205170195344,1.7098,USD,-53.52794085670798,2.45775729646697,Retail trade,Food retail,Buy,,11.010525639029158
WEC,"WEC Energy Group, Inc.",107.06,USD,1.0572021899188262,3056686,1.6020444123734767,34885433845.468,USD,20.734399814075996,5.1634,USD,-1.0217187110625514,3.53973947517463,Utilities,Electric utilities,Buy,19.96511233685803,19.11425615352822
RPRX,Royalty Pharma plc,60.59,USD,-5.268918073796119,8631634,3.4294577083091555,34842360419.290184,USD,32.254458344423746,1.8785,USD,-18.219416630387464,1.44621638524078,Health technology,Pharmaceuticals: major,Strong buy,13.005313525933891,11.340714249750642
HSY,The Hershey Company,173.27,USD,0.06930407161420997,1218017,1.047663373425538,34814431335.44493,USD,25.31410705937354,6.8448,USD,-9.041620156274913,3.30695928385793,Consumer non-durables,Food: specialty/candy,Buy,18.721778083774637,20.39994824368184
ALNY,"Alnylam Pharmaceuticals, Inc.",260.1,USD,-2.2584645447371354,2008633,1.117410263182899,34803752227.13953,USD,43.9142987387935,5.9229,USD,,0,Health technology,Pharmaceuticals: major,Buy,30.867010535369964,38.971721902826914
TWLO,Twilio Inc.,225.89,USD,-3.043179672074858,1810142,1.10816928510812,34691107126.8247,USD,31.432109759830794,7.1866,USD,5800.328407224959,0,Technology services,Packaged software,Buy,36.56278426840441,38.11426754936851
IRM,Iron Mountain Incorporated (Delaware),116.08,USD,-0.6674653431456453,1769146,1.0538602024757655,34557343505.32671,USD,82.84918992220398,1.4011,USD,920.4661325564457,2.88978264590108,Finance,Real estate investment trusts,Buy,45.50622143120359,46.54728832372019
EQT,EQT Corporation,55.12,USD,-0.09062896501722723,4956585,0.7811216973668573,34478440291.47725,USD,12.78530339580627,4.3112,USD,131.89715453714166,1.1963023382273,Energy minerals,Integrated oil,Buy,16.555097961007817,13.504216882819069
STLD,"Steel Dynamics, Inc.",240.31,USD,-0.7229612492770388,1236319,1.1342185722936944,34443174037.189125,USD,21.79880261248186,11.024,USD,60.82161405146758,0.851028670577543,Non-energy minerals,Steel,Buy,11.865596578900293,14.252685626832887
MTB,M&T Bank Corporation,238.44,USD,-0.5837224816544386,1086331,1.2373139924681245,34434612452.41711,USD,12.58962797131905,18.9394,USD,22.687551418336348,2.50166777851901,Finance,Regional banks,Neutral,11.98918680338684,12.32437417904053
KMB,Kimberly-Clark Corporation,102.93,USD,-1.934070121951207,3299302,0.9526517662161114,34232360342.623573,USD,17.541198725267986,5.8679,USD,-19.11699840105862,4.83993902439024,Consumer non-durables,Household/Personal care,Buy,14.537094589412877,13.815612245843003
EME,"EMCOR Group, Inc.",773.16,USD,2.5193592871539194,338704,0.9001463285253455,34104010174.30429,USD,23.99069117989295,32.2275,USD,33.73516474396216,0.19226689296701,Industrial services,Engineering & construction,Buy,22.148471013264476,23.465002317486128
RJF,"Raymond James Financial, Inc.",176.55,USD,-0.9759380784115659,1293192,1.0868271150083164,33961461244.35555,USD,15.389107771695548,11.4724,USD,12.601462433135408,1.18907398059342,Finance,Investment managers,Buy,12.784241183417404,14.5301370927282
HBAN,Huntington Bancshares Incorporated,16.76,USD,-1.5854374633000563,20193462,1.021592711742986,33862155374.412216,USD,12.920135676842431,1.2972,USD,-3.4102755026061105,3.64063417498532,Finance,Major banks,Buy,9.94503528529375,12.139535119544725
NTRS,Northern Trust Corporation,184.88,USD,-0.9376841879654932,1116919,1.3055754334836471,33824842928.197178,USD,15.869936564890084,11.6497,USD,36.923203497802106,1.7146225151369,Finance,Investment managers,Neutral,15.566101160629316,16.115087244875323
P,"Everpure, Inc.",101.14,USD,1.638026329012155,3489255,0.9792588817748207,33702606245.643852,USD,137.99972711147495,0.7329,USD,79.9852652259332,0,Electronic technology,Computer peripherals,Strong buy,32.949916713009614,36.3804312559486
ERIC,Ericsson,10.07,USD,-0.2970297029702907,5672063,0.6035181653864429,33673369630.535404,USD,12.877237851662404,0.782,USD,56.368726254749056,2.06386138613861,Electronic technology,Telecommunications equipment,Neutral,16.186535759867038,17.76123746615752
VMC,Vulcan Materials Company (Holding Company),258.3,USD,-1.6487073068575502,958849,0.9323572799545553,33470187963.497696,USD,30.488668555240796,8.472,USD,18.428225953003338,0.78056581502494,Non-energy minerals,Construction materials,Buy,26.138597509921638,28.256189451022603
JD,"JD.com, Inc.",27.68,USD,-2.0523708421797657,6353232,1.1120817767732707,33435037600.282078,USD,18.66864503945505,1.4827,USD,-58.131194758986815,3.46779900920028,Retail trade,Internet retail,Strong buy,6.836476805582884,8.450843048836292
ESLT,Elbit Systems Ltd.,708.51,USD,0.7436582868843161,115451,1.659878166429201,33201599921.567345,USD,50.26274577049486,14.096126050000002,USD,48.378160946283124,0.502700857458971,Electronic technology,Aerospace & defense,Neutral,,48.21281988346204
EXPE,"Expedia Group, Inc.",274.55,USD,-7.88149241712522,3442186,2.287426373704072,32951186577.810364,USD,17.123522624504943,16.0335,USD,96.19323813369553,0.617366796403167,Consumer services,Other consumer services,Buy,12.170782656464045,13.151989962428088
JBL,Jabil Inc.,312.33,USD,0.5666999388221627,1052567,1.1971524938710263,32728151494.56786,USD,38.979370249728554,8.0127,USD,55.77091312039503,0.103036352513121,Producer manufacturing,Industrial machinery,Buy,19.829155505769805,24.479603661320414
ACGL,Arch Capital Group Ltd.,95.71,USD,-2.4362895005096847,5763407,1.990793394832285,32659039139.59205,USD,7.478921334969095,12.7973,USD,32.18712556294673,0,Finance,Multi-line insurance,Buy,10.149614286024848,10.190899146939435
PCG,Pacific Gas & Electric Co.,14.82,USD,3.6363636363636336,66166176,0.9109063227687759,32639078535.81818,USD,10.810416514698373,1.3709,USD,26.79430262671107,1.22377622377622,Utilities,Electric utilities,Buy,8.835133546441682,8.960286342214014
CCI,Crown Castle Inc.,75.97,USD,0.1846234999340638,3154545,1.257344418851503,32321850886.645256,USD,16.745283018867923,4.5368,USD,,5.60464196228406,Finance,Real estate investment trusts,Buy,28.52326314840958,39.3884498568494
RBLX,Roblox Corporation,44.82,USD,3.4864927268529162,13941091,1.3850649031951165,32018330375.488804,USD,,-1.4159,USD,0.7500350483667568,0,Technology services,Packaged software,Buy,,
CNC,Centene Corporation,64.58,USD,-3.669451073985692,4353713,1.0289729334154125,31902197220.41318,USD,,-10.4394,USD,-358.10710577065714,0,Health services,Managed health care,Buy,14.19940779366752,13.448876775135114
DXCM,"DexCom, Inc.",84.53,USD,-3.8339021615472175,8224259,2.8298265612493125,31898304607.167576,USD,33.36622720454725,2.5334,USD,77.35928311397369,0,Health technology,Medical specialties,Strong buy,30.039154312340393,31.688526489141438
RMD,ResMed Inc.,221.05,USD,-3.196846945478425,1959445,1.4423280055624856,31886976041.694984,USD,21.181893098756206,10.4358,USD,9.756944079258734,1.07729362820232,Health technology,Medical specialties,Buy,18.221273941130075,18.277138470676874
ILMN,"Illumina, Inc.",211.06,USD,-3.2810924754834554,1820155,0.990904543133641,31870060177.96279,USD,39.33356939190071,5.3659,USD,-32.04022442595337,0,Health technology,Medical specialties,Buy,37.01754290578065,39.43203373525759
CCL,Carnival Corporation Ltd.,23.2,USD,-1.3185878349638547,18954189,0.9197363718485508,31775861051.195236,USD,10.448567825617005,2.2204,USD,20.346883468834697,1.9140791152701,Consumer services,Hotels/Resorts/Cruise lines,Buy,9.935470829971546,10.369266566579407
CRDO,Credo Technology Group Holding Ltd,167.75,USD,-1.6532801782259445,10394137,1.2176313364551956,31528935859.09744,USD,59.86367853829134,2.8022,USD,312.1488454184439,0,Technology services,Information technology services,Strong buy,23.050637475513422,26.763093574304875
BIIB,Biogen Inc.,212.5,USD,-3.77213240954581,617829,0.9210001431075812,31397724793.11008,USD,37.63326603619877,5.6466,USD,-45.98105806945374,0,Health technology,Pharmaceuticals: major,Buy,16.03093631229622,17.015654402049886
ARES,Ares Management Corporation,138.62,USD,-1.0916874777024623,1836013,1.0014823579440608,31045019618.19265,USD,63.20733208700015,2.1931,USD,25.463386727688775,3.52479486264716,Finance,Investment managers,Buy,21.358997412174567,23.630663402491635
BIDU,"Baidu, Inc.",92.55,USD,-6.956871418518149,7313216,3.308027122940488,30753335320.228798,USD,,-1.8432,USD,-117.11134629309865,0,Technology services,Internet software/Services,Buy,15.291095509383187,15.944461426671227
HAL,Halliburton Company,36.8,USD,-0.728351766927443,8449469,0.6845280188930589,30659197403.65794,USD,19.276098685244353,1.9091,USD,-10.677022411453711,1.83436741300243,Industrial services,Oilfield services/Equipment,Buy,14.48518358592528,15.713126139255015
FTI,TechnipFMC plc,78.16,USD,-2.104208416833676,3070049,1.3079254201302528,30651565571.52605,USD,27.23724560914413,2.8696,USD,35.896950179958324,0.250501002004008,Industrial services,Oilfield services/Equipment,Buy,22.99273916596604,25.225654387233803
CBOE,"Cboe Global Markets, Inc.",293.33,USD,-1.6924726858368562,897250,0.847767906705374,30632750135.545612,USD,22.848040628432113,12.8383,USD,50.504091346041115,1.01213218044105,Finance,Investment banks/Brokers,Neutral,20.544041345539807,20.896623513698888
ZTS,Zoetis Inc.,73.56,USD,-2.96794618124258,5658592,1.3220443461392026,30396727205.78235,USD,12.101072580114495,6.0788,USD,4.590502408809359,2.75689223057644,Health technology,Pharmaceuticals: major,Buy,11.881142062667049,11.76372942846602
WTW,Willis Towers Watson Public Limited Company,325.34,USD,-2.808149608651501,381995,0.8960443580602592,30214956277.701973,USD,20.071193697445292,16.2093,USD,1032.8045286183522,1.1232598434606,Finance,Insurance brokers/Services,Buy,15.511407540325296,16.403490987987393
CPRT,"Copart, Inc.",32.6,USD,-3.321470937129293,7172471,0.954410935255572,30181456756.22776,USD,20.310261042925674,1.6051,USD,6.087243886318578,0,Retail trade,Specialty stores,Buy,20.01563184008124,20.593900288883148
GEHC,GE HealthCare Technologies Inc.,66.775,USD,-3.0278826604705107,3124429,1.2090878259251658,30161349529.936466,USD,15.344930600238992,4.3516,USD,-10.913669212029383,0.203311065930874,Health technology,Medical specialties,Buy,12.852238425912116,13.557582825613448
ROIV,Roivant Sciences Ltd.,41.48,USD,18.75178929287145,24667437,2.6462322909027027,29961958220.502716,USD,,-0.4386,USD,37.23526044647968,0,Health technology,Pharmaceuticals: major,Strong buy,,
AEE,Ameren Corporation,106.73,USD,0.24420024420024902,1659811,1.3360546337920092,29547481661.8718,USD,18.787516062595714,5.6809,USD,24.769936966023163,2.74255658871043,Utilities,Electric utilities,Buy,19.29232086818878,19.802454146177105
KHC,The Kraft Heinz Company,24.9,USD,0.20120724346075317,21187961,1.1521528966478396,29527011342.4346,USD,,-2.8641,USD,36.07490402642621,6.43863179074447,Consumer non-durables,Food: major diversified,Neutral,12.51553761270895,12.130264425149692
CFG,"Citizens Financial Group, Inc.",69.99,USD,-1.1161345012715544,2739975,0.9539067363140986,29478162906.956203,USD,15.214555888874395,4.6002,USD,40.27566018174057,2.59960440802487,Finance,Major banks,Strong buy,11.8613950485158,13.17691977498136
EXR,Extra Space Storage Inc,139.16,USD,-0.06463195691203118,1140262,1.1267747318151193,29400272215.441006,USD,31.15708400501522,4.4664,USD,-2.9317801490883015,4.65350089766607,Finance,Real estate investment trusts,Buy,29.765055833007683,30.129429238277105
OKTA,"Okta, Inc.",167.595,USD,-1.7614302461899152,2563359,0.5008400449297868,29299085524.673126,USD,101.24750800459131,1.6553,USD,95.17745548873954,0,Technology services,Packaged software,Buy,41.03631038283906,42.66333020646257
IR,Ingersoll Rand Inc.,75.11,USD,-1.636982713462546,2223005,0.7210241542872753,29142638973.76912,USD,30.94894721661379,2.4269,USD,89.48313554028732,0.104766893661603,Producer manufacturing,Industrial machinery,Buy,20.443519028857995,21.19060684244159
RDDT,"Reddit, Inc.",149.38,USD,-3.288877379256774,5017908,1.3257508925996857,28740193473.644955,USD,34.73226533981259,4.3009,USD,263.03705579471597,0,Technology services,Internet software/Services,Buy,24.49416627928236,27.7931688119639
MDB,"MongoDB, Inc.",356,USD,-3.45500894939524,2492031,1.0352557527640611,28678057376.362747,USD,502.3990968106125,0.7086,USD,,0,Technology services,Packaged software,Buy,50.94671445926431,54.63949139842411
DTE,DTE Energy Company,137.26,USD,0.8671369782480735,1259562,1.0684520431580786,28562167290.301876,USD,21.686785059723185,6.3292,USD,-8.93892525717574,3.36934156378601,Utilities,Electric utilities,Buy,16.79951904859352,17.79384112197389
LVS,Las Vegas Sands Corp.,43.98,USD,-0.8789722785666004,6957109,1.372446113001343,28485896853.052063,USD,17.134842404644093,2.5667,USD,29.605130276711776,2.59184133423484,Consumer services,Casinos/Gaming,Buy,13.275878983631547,14.161998058923956
SUNB,"Sunbelt Rentals Holdings, Inc.",69.32,USD,1.0642950867473242,10679223,1.054784849224425,28417564090.707096,USD,,,,,0,Finance,Finance/Rental/Leasing,Buy,17.347477583665544,17.29433044346036
ATO,Atmos Energy Corporation,168.07,USD,0.30436858438767656,773727,0.9624379916509521,28401903613.476547,USD,20.00857153061346,8.3999,USD,15.998287623940136,2.3872045834328,Utilities,Gas distributors,Neutral,18.77124986569627,19.88208681588267
ATI,ATI Inc.,207.32,USD,-1.5808212675053466,1619940,0.6740811964202633,28230845452.130447,USD,60.611021780441455,3.4205,USD,18.23775450240244,0,Non-energy minerals,Other metals/Minerals,Strong buy,36.460259600847024,41.026899413647
